编号,定义位置,code,HTTP状态,排序有效,唯一,生成映射,当前精确字面量次数,首个精确字面量位置,审阅结论
ERR-AU-007-1108,01_core_hexin/packages/contract/definitions/errors.yml:2217,RISK_ROLLOUT_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/risk/03_application_yingyong/command/ManageRiskPolicy.ts:30,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1109,01_core_hexin/packages/contract/definitions/errors.yml:2219,RISK_SIGNAL_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/risk/02_domain_yewu/model/Signal.ts:9,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1110,01_core_hexin/packages/contract/definitions/errors.yml:2221,RLS_SCOPE_READ_ISOLATION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/audit/database-contracts.mjs:612,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1111,01_core_hexin/packages/contract/definitions/errors.yml:2223,RLS_SCOPE_WRITE_ISOLATION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/audit/database-contracts.mjs:623,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1112,01_core_hexin/packages/contract/definitions/errors.yml:2225,ROLE_CODE_CONFLICT,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1113,01_core_hexin/packages/contract/definitions/errors.yml:2227,ROLE_GRANT_EXCEEDS_ACTOR,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1114,01_core_hexin/packages/contract/definitions/errors.yml:2229,ROLE_NOT_FOUND,404,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1115,01_core_hexin/packages/contract/definitions/errors.yml:2231,ROUTE_DUPLICATE,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1116,01_core_hexin/packages/contract/definitions/errors.yml:2233,ROUTE_OPERATIONS_MISSING,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1117,01_core_hexin/packages/contract/definitions/errors.yml:2235,ROUTE_REGISTRY_FROZEN,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/bootstrap/RouteRegistry.ts:29,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1118,01_core_hexin/packages/contract/definitions/errors.yml:2237,ROUTE_REGISTRY_NOT_FROZEN,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/bootstrap/RouteRegistry.ts:47,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1119,01_core_hexin/packages/contract/definitions/errors.yml:2239,RUNTIME_CONTRACT_CHECKSUM_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1120,01_core_hexin/packages/contract/definitions/errors.yml:2241,SCOPE_DENIED,403,true,true,ErrorContract.generated.ts/errorStatus,16,01_core_hexin/services/commerce/src/foundation/security/AccessPipeline.ts:73,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1121,01_core_hexin/packages/contract/definitions/errors.yml:2243,SCOPE_GRANT_EXCEEDS_ACTOR,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1122,01_core_hexin/packages/contract/definitions/errors.yml:2245,SCOPE_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1123,01_core_hexin/packages/contract/definitions/errors.yml:2247,SCOPE_NOT_ALLOWED_FOR_OPERATION,403,true,true,ErrorContract.generated.ts/errorStatus,5,01_core_hexin/services/commerce/src/modules/member/03_application_yingyong/MemberCustomProfileOperations.ts:45,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1124,01_core_hexin/packages/contract/definitions/errors.yml:2249,SDK_BASE_URL_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/sdk/src/ApiClient.ts:29,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1125,01_core_hexin/packages/contract/definitions/errors.yml:2251,SDK_CONTRACT_VERSION_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1126,01_core_hexin/packages/contract/definitions/errors.yml:2253,SDK_EXPECTED_VERSION_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/sdk/src/ApiClient.ts:39,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1127,01_core_hexin/packages/contract/definitions/errors.yml:2255,SDK_IDEMPOTENCY_KEY_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/sdk/src/ApiClient.ts:42,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1128,01_core_hexin/packages/contract/definitions/errors.yml:2257,SDK_OPERATION_FROZEN,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/sdk/src/ApiClient.ts:37,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1129,01_core_hexin/packages/contract/definitions/errors.yml:2259,SDK_PATH_VALUE_MISSING,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1130,01_core_hexin/packages/contract/definitions/errors.yml:2261,SDK_SECURE_ID_SOURCE_UNAVAILABLE,503,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/sdk/src/RequestContextFactory.ts:49,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1131,01_core_hexin/packages/contract/definitions/errors.yml:2263,SECRET_READ_FAILED,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/foundation/infrastructure/SecretStore.ts:41,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1132,01_core_hexin/packages/contract/definitions/errors.yml:2265,SECRET_REFERENCE_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/foundation/infrastructure/SecretStore.ts:36,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1133,01_core_hexin/packages/contract/definitions/errors.yml:2267,SECRET_STORE_ENDPOINT_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/foundation/infrastructure/SecretStore.ts:30,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1134,01_core_hexin/packages/contract/definitions/errors.yml:2269,SECRET_VALUE_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/foundation/infrastructure/SecretStore.ts:43,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1135,01_core_hexin/packages/contract/definitions/errors.yml:2271,SECURITY_DEFINER_SEARCH_PATH_UNSET,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1136,01_core_hexin/packages/contract/definitions/errors.yml:2273,SELF_ACCESS_MUTATION_FORBIDDEN,403,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1137,01_core_hexin/packages/contract/definitions/errors.yml:2275,SELF_ROLE_MUTATION_FORBIDDEN,403,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1138,01_core_hexin/packages/contract/definitions/errors.yml:2277,SEMAPHORE_CAPACITY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/kernel/src/Semaphore.ts:15,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1139,01_core_hexin/packages/contract/definitions/errors.yml:2279,SEMAPHORE_QUEUE_FULL,429,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/kernel/src/Semaphore.ts:37,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1140,01_core_hexin/packages/contract/definitions/errors.yml:2281,SEMAPHORE_QUEUE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/kernel/src/Semaphore.ts:16,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1141,01_core_hexin/packages/contract/definitions/errors.yml:2283,SETTLEMENT_LINE_TOTAL_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/finance/05_interface_jieru/job/SettlementJob.ts:138,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1142,01_core_hexin/packages/contract/definitions/errors.yml:2285,SETTLEMENT_NOT_RUNNABLE,409,true,true,ErrorContract.generated.ts/errorStatus,3,01_core_hexin/services/commerce/src/modules/finance/05_interface_jieru/job/SettlementJob.ts:52,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1143,01_core_hexin/packages/contract/definitions/errors.yml:2287,SFL_ADMIN_IDENTITY_REQUIRED,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1144,01_core_hexin/packages/contract/definitions/errors.yml:2289,SFL_ADMIN_SCOPE_ORGANIZATION_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1145,01_core_hexin/packages/contract/definitions/errors.yml:2291,SFL_ADMIN_SCOPE_REALM_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1146,01_core_hexin/packages/contract/definitions/errors.yml:2293,SFL_ADMIN_SCOPE_TARGET_NOT_ACTIVE_OPERATOR,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1147,01_core_hexin/packages/contract/definitions/errors.yml:2295,SHOP_SMOKE_BASE_URL_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/config/src/SmokeEnvironment.ts:12,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1148,01_core_hexin/packages/contract/definitions/errors.yml:2297,SHOP_SMOKE_RELEASE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/config/src/SmokeEnvironment.ts:13,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1149,01_core_hexin/packages/contract/definitions/errors.yml:2299,SIMULATION_TARGET_NOT_FOUND,404,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1150,01_core_hexin/packages/contract/definitions/errors.yml:2301,SIMULATION_VOUCHER_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1151,01_core_hexin/packages/contract/definitions/errors.yml:2303,SKU_NOT_AVAILABLE,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1152,01_core_hexin/packages/contract/definitions/errors.yml:2305,SKU_NOT_ELIGIBLE,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1153,01_core_hexin/packages/contract/definitions/errors.yml:2307,SMOKE_PROBE_FAILED,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1154,01_core_hexin/packages/contract/definitions/errors.yml:2309,SMOKE_PROBE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1155,01_core_hexin/packages/contract/definitions/errors.yml:2311,SOURCE_MIGRATION_LEDGER_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1156,01_core_hexin/packages/contract/definitions/errors.yml:2313,SOURCE_OBJECT_MANIFEST_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1157,01_core_hexin/packages/contract/definitions/errors.yml:2315,SPECIFICATION_EMPTY,400,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/packages/kernel/src/Specification.ts:7,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1158,01_core_hexin/packages/contract/definitions/errors.yml:2317,STAGE_AND_CANDIDATE_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/stage.mjs:50,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1159,01_core_hexin/packages/contract/definitions/errors.yml:2319,STAGE_CANDIDATE_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/stage.mjs:27,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1160,01_core_hexin/packages/contract/definitions/errors.yml:2321,STAGE_CHECK_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1161,01_core_hexin/packages/contract/definitions/errors.yml:2323,STAGE_COMMIT_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/stage.mjs:26,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1162,01_core_hexin/packages/contract/definitions/errors.yml:2325,STAGE_EVIDENCE_STALE,409,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/stage.mjs:29,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1163,01_core_hexin/packages/contract/definitions/errors.yml:2327,STAGE_PROVIDER_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1164,01_core_hexin/packages/contract/definitions/errors.yml:2329,STAGE_PROVIDER_SET_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/stage.mjs:39,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1165,01_core_hexin/packages/contract/definitions/errors.yml:2331,STAGE_REQUIREMENT_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1166,01_core_hexin/packages/contract/definitions/errors.yml:2333,STAGE_REQUIREMENT_SET_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/stage.mjs:34,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1167,01_core_hexin/packages/contract/definitions/errors.yml:2335,STAGE_SCHEMA_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/stage.mjs:24,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1168,01_core_hexin/packages/contract/definitions/errors.yml:2337,STAGE_TIME_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/stage.mjs:28,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1169,01_core_hexin/packages/contract/definitions/errors.yml:2339,STALE_SCOPE_RESPONSE,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1170,01_core_hexin/packages/contract/definitions/errors.yml:2341,STATE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/channel/05_interface_jieru/http/ChannelRoutes.ts:167,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1171,01_core_hexin/packages/contract/definitions/errors.yml:2343,STATEMENT_CURRENCY_UNSUPPORTED,400,false,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/finance/03_application_yingyong/command/ReconcileStatement.ts:107,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1172,01_core_hexin/packages/contract/definitions/errors.yml:2345,STATEMENT_DATE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/channel/03_application_yingyong/command/RunSync.ts:37,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1173,01_core_hexin/packages/contract/definitions/errors.yml:2347,STATEMENT_HASH_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/channel/05_interface_jieru/job/ChannelSyncJob.ts:142,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1174,01_core_hexin/packages/contract/definitions/errors.yml:2349,STATEMENT_INTEGRITY_FAILED,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/finance/03_application_yingyong/command/ReconcileStatement.ts:17,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1175,01_core_hexin/packages/contract/definitions/errors.yml:2351,STATEMENT_REFERENCE_DUPLICATE,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/finance/03_application_yingyong/command/ReconcileStatement.ts:99,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1176,01_core_hexin/packages/contract/definitions/errors.yml:2353,STATEMENT_TOTAL_OVERFLOW,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/finance/03_application_yingyong/command/ReconcileStatement.ts:111,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1177,01_core_hexin/packages/contract/definitions/errors.yml:2355,STATEMENT_TYPE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/finance/03_application_yingyong/command/ReconcileStatement.ts:110,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1178,01_core_hexin/packages/contract/definitions/errors.yml:2357,STEP_UP_CHALLENGE_EXPIRED,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1179,01_core_hexin/packages/contract/definitions/errors.yml:2359,STEP_UP_CHALLENGE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1180,01_core_hexin/packages/contract/definitions/errors.yml:2361,STEP_UP_DESTINATION_MISSING,409,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/identity/05_interface_jieru/http/MobileWechatOperations.ts:135,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1181,01_core_hexin/packages/contract/definitions/errors.yml:2363,STEP_UP_FACTOR_NOT_CONFIGURED,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1182,01_core_hexin/packages/contract/definitions/errors.yml:2365,STEP_UP_IDENTITY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1183,01_core_hexin/packages/contract/definitions/errors.yml:2367,STEP_UP_SESSION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1184,01_core_hexin/packages/contract/definitions/errors.yml:2369,STEPUP_REQUIRED,403,false,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/foundation/security/AccessPipeline.ts:87,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1185,01_core_hexin/packages/contract/definitions/errors.yml:2371,STOCK_EXHAUSTED,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1186,01_core_hexin/packages/contract/definitions/errors.yml:2373,STORE_ROUTE_FORBIDDEN,403,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1187,01_core_hexin/packages/contract/definitions/errors.yml:2375,STORE_SCOPE_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1188,01_core_hexin/packages/contract/definitions/errors.yml:2377,STORE_SESSION_MISSING,401,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1189,01_core_hexin/packages/contract/definitions/errors.yml:2379,STOREFRONT_CONFIG_INVALID,500,false,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1190,01_core_hexin/packages/contract/definitions/errors.yml:2381,STOREFRONT_MALL_ID_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1191,01_core_hexin/packages/contract/definitions/errors.yml:2383,STOREFRONT_MALL_SCOPE_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1192,01_core_hexin/packages/contract/definitions/errors.yml:2385,STOREFRONT_MEMBERSHIP_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1193,01_core_hexin/packages/contract/definitions/errors.yml:2387,STOREFRONT_OFFER_CAPABILITY_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1194,01_core_hexin/packages/contract/definitions/errors.yml:2389,STOREFRONT_ROOT_MISSING,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1195,01_core_hexin/packages/contract/definitions/errors.yml:2391,STOREFRONT_ROUTE_MODULE_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1196,01_core_hexin/packages/contract/definitions/errors.yml:2393,STOREFRONT_RUNTIME_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1197,01_core_hexin/packages/contract/definitions/errors.yml:2395,STOREFRONT_SCOPE_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1198,01_core_hexin/packages/contract/definitions/errors.yml:2397,STOREFRONT_SESSION_MISSING,401,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1199,01_core_hexin/packages/contract/definitions/errors.yml:2399,STRING_ARRAY_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/support/03_application_yingyong/command/AssignTicket.ts:100,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1200,01_core_hexin/packages/contract/definitions/errors.yml:2401,SUPPLIER_EXPORT_ID_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1201,01_core_hexin/packages/contract/definitions/errors.yml:2403,SUPPLIER_ROUTE_FORBIDDEN,403,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1202,01_core_hexin/packages/contract/definitions/errors.yml:2405,SUPPLIER_SCOPE_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1203,01_core_hexin/packages/contract/definitions/errors.yml:2407,SUPPLIER_SESSION_MISSING,401,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1204,01_core_hexin/packages/contract/definitions/errors.yml:2409,SUPPLIER_STOCK_RECONCILIATION_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1205,01_core_hexin/packages/contract/definitions/errors.yml:2411,SUPPLIER_STOCK_SNAPSHOT_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1206,01_core_hexin/packages/contract/definitions/errors.yml:2413,SUPPORT_AGENT_CAPACITY_EXCEEDED,429,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/support/03_application_yingyong/command/AssignTicket.ts:35,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1207,01_core_hexin/packages/contract/definitions/errors.yml:2415,SUPPORT_APPEND_ONLY,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-1208,01_core_hexin/packages/contract/definitions/errors.yml:2417,SUPPORT_ASSIGNMENT_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/support/03_application_yingyong/command/AssignTicket.ts:21,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1209,01_core_hexin/packages/contract/definitions/errors.yml:2419,SUPPORT_ASSIGNMENT_RULE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/support/02_domain_yewu/model/AssignmentRule.ts:8,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1210,01_core_hexin/packages/contract/definitions/errors.yml:2421,SUPPORT_ATTACHMENT_HASH_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/support/03_application_yingyong/command/SendMessage.ts:42,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1211,01_core_hexin/packages/contract/definitions/errors.yml:2423,SUPPORT_ATTACHMENT_TOO_LARGE,413,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/support/03_application_yingyong/command/SendMessage.ts:43,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1212,01_core_hexin/packages/contract/definitions/errors.yml:2425,SUPPORT_ATTACHMENT_TYPE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/support/03_application_yingyong/command/SendMessage.ts:58,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1213,01_core_hexin/packages/contract/definitions/errors.yml:2427,SUPPORT_BENEFIT_REFERENCE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/support/04_adapters_shixian/persistence/PgSupportRepository.ts:28,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1214,01_core_hexin/packages/contract/definitions/errors.yml:2429,SUPPORT_CONVERSATION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/support/02_domain_yewu/model/Conversation.ts:6,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-1215,01_core_hexin/packages/contract/definitions/errors.yml:2431,SUPPORT_FORM_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
